comment_text,target,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit,comment_text_clean,toxicity_score
Sample comment 2245,0.20811303290368233,0.20811303290368233,0.10538043992054388,0.013977910316095465,0.008822707153386844,0.0643020283501902,0.003625960061429269,0.01931039488687059,sample comment 2245,0.20811303290368233
Sample comment 2246,0.2815054277875166,0.2815054277875166,0.06630766716176698,0.06733228362943204,0.0580004467012423,0.2419137946121754,0.04358327980080964,0.07394736758455885,sample comment 2246,0.2815054277875166
Sample comment 2247,0.11100773796292182,0.11100773796292182,0.040755731623793943,0.07469641907011665,0.00789051480508361,0.07781563548981767,0.015427338714300895,0.015181475022111424,sample comment 2247,0.11100773796292182
Sample comment 2248,0.11343075980495541,0.11343075980495541,0.08187917156443514,0.026553904823651185,0.03317763162796566,0.07540842780863302,0.020527650195243486,0.005360533268273377,sample comment 2248,0.11343075980495541
Sample comment 2249,0.2916903186499614,0.2916903186499614,0.20999942426845056,0.056116311434194696,0.07191957521746577,0.09512964238939882,0.05180287363099234,0.06758531557971671,sample comment 2249,0.2916903186499614
Sample comment 2250,0.09178420466911932,0.09178420466911932,0.05459050676445293,0.03052967823382685,0.019982275723765163,0.05321530322797586,0.0053494261897109084,0.00854332751979578,sample comment 2250,0.09178420466911932
Sample comment 2251,0.03997849471982858,0.03997849471982858,0.030164720819471098,0.00756280635014107,0.01135156770255876,0.013706431295207844,0.0048013987764285865,0.008217722450975271,sample comment 2251,0.03997849471982858
Sample comment 2252,0.41324419232096254,0.41324419232096254,0.014131499059934329,0.34190539752899446,0.096014927443332,0.276580303893918,0.12562994028872193,0.12142255699176259,sample comment 2252,0.41324419232096254
Sample comment 2253,0.10919768656492745,0.10919768656492745,0.032131463834045776,0.06408591555591236,0.010143031084522953,0.07484357523592117,0.03590360214851245,0.013773295715574662,sample comment 2253,0.10919768656492745
Sample comment 2254,0.19744303056734103,0.19744303056734103,0.06023887768983533,0.16020403354856583,0.04926125549269666,0.06510140151705002,0.046801133633755244,0.008229419360169318,sample comment 2254,0.19744303056734103
Sample comment 2255,0.1836167723384934,0.1836167723384934,0.151346991631977,0.17851491622694907,0.009892101721155915,0.03920557604979799,0.0012388389874406166,0.03992022233862545,sample comment 2255,0.1836167723384934
Sample comment 2256,0.06449578790790983,0.06449578790790983,0.008706645608056182,0.027253512020889027,0.001760151615045964,0.016978107023102033,0.009579775011304793,0.01648249533774339,sample comment 2256,0.06449578790790983
Sample comment 2257,0.098070223405963,0.098070223405963,0.033426436873609,0.0711866590312393,0.02010927443289135,0.06071473025531659,0.024241214401463942,0.020094058970926896,sample comment 2257,0.098070223405963
Sample comment 2258,0.3217536959165261,0.3217536959165261,0.11013044804066444,0.04022938442848871,0.05791831033896111,0.12097510038874669,0.1049560204857903,0.04158204499387896,sample comment 2258,0.3217536959165261
Sample comment 2259,0.04557954183840317,0.04557954183840317,0.027658023085132447,0.029943331385486344,0.00790631846765838,0.045035126965701076,0.012599829627786495,0.012737471351804234,sample comment 2259,0.04557954183840317
Sample comment 2260,0.11304379791584368,0.11304379791584368,0.06500551567556842,0.08424338996192023,0.03294083950213755,0.09928169803288019,0.00535227292417532,0.011480061907541092,sample comment 2260,0.11304379791584368
Sample comment 2261,0.12477037155901559,0.12477037155901559,0.02835342161045796,0.08882368443260667,0.027433796828488403,0.002617681750736087,0.019751534296310498,0.03331895356275199,sample comment 2261,0.12477037155901559
Sample comment 2262,0.016904254696956774,0.016904254696956774,0.0016865042548286355,0.013814603533431568,0.0004394636556481518,0.00494102516871548,0.0003088457272788984,0.003962627277417242,sample comment 2262,0.016904254696956774
Sample comment 2263,0.17904561603010694,0.17904561603010694,0.05053939712309093,0.04927139699754291,0.04285225704052093,0.17438650803472586,0.024926091144912826,0.0021026497796823892,sample comment 2263,0.17904561603010694
Sample comment 2264,0.34012600871054266,0.34012600871054266,0.30129188053253414,0.268130650629808,0.04848725771629489,0.10480180519661614,0.06898119900914962,0.05123028356537354,sample comment 2264,0.34012600871054266
Sample comment 2265,0.05773513183560655,0.05773513183560655,0.03580760773718571,0.01383361603970713,0.007523953940017022,0.012135994828420862,0.020214343448696083,0.008451748579834056,sample comment 2265,0.05773513183560655
Sample comment 2266,0.060981846612491286,0.060981846612491286,0.01762235085973596,0.040106384388039075,0.005035025746740878,0.05002184117137375,0.007518721431299908,0.0180795514896329,sample comment 2266,0.060981846612491286
Sample comment 2267,0.2896631846682977,0.2896631846682977,0.2136228580306302,0.18974648110855885,0.016879524346323945,0.10317887523962291,0.03052394255708367,0.053301227026124956,sample comment 2267,0.2896631846682977
Sample comment 2268,0.08716941135981286,0.08716941135981286,0.017041845706752295,0.08390662432456616,0.00404034958862111,0.07961223439509821,0.014939899099929828,0.009881506817198198,sample comment 2268,0.08716941135981286
Sample comment 2269,0.36188795972482857,0.36188795972482857,0.020159654825097097,0.3323977644192242,0.10643079292663317,0.1559894220838331,0.08883058302258096,0.04888729533547279,sample comment 2269,0.36188795972482857
Sample comment 2270,0.13077092311211716,0.13077092311211716,0.0022272198884263307,0.07612275908013351,0.03455381451287854,0.028449139785492523,0.00958581543643916,0.030297398172286223,sample comment 2270,0.13077092311211716
Sample comment 2271,0.12359970764019934,0.12359970764019934,0.10803863583683501,0.07643943232299229,0.015053015195028836,0.06605019615216207,0.04716392957516738,0.004197990278868835,sample comment 2271,0.12359970764019934
Sample comment 2272,0.21498650961374224,0.21498650961374224,0.016660599206008913,0.01247558698318646,0.03129259377771777,0.20591120585199818,0.036702147444619436,0.02299159201304836,sample comment 2272,0.21498650961374224
Sample comment 2273,0.17451688267404997,0.17451688267404997,0.03402372349547206,0.08939157121951531,0.02297628343851383,0.04725835096134613,0.011206782183184454,0.016294931138057852,sample comment 2273,0.17451688267404997
Sample comment 2274,0.10596435881248883,0.10596435881248883,0.05752331919996438,0.006723364779434814,0.02203277998764082,0.006548901500696466,0.03131773348481689,0.023840795682099493,sample comment 2274,0.10596435881248883
Sample comment 2275,0.27827893513992497,0.27827893513992497,0.038037480058827754,0.09447734234932281,0.07870384357571243,0.13993965243096662,0.1076857589385112,0.007423574150707525,sample comment 2275,0.27827893513992497
Sample comment 2276,0.10574030750911328,0.10574030750911328,0.018543445367816956,0.027368796579404858,0.023751721536168106,0.017337404863668995,0.03580925346491239,0.004184268916089646,sample comment 2276,0.10574030750911328
Sample comment 2277,0.191067391345852,0.191067391345852,0.01943507775441095,0.14352342568408563,0.01789317616483579,0.13704912746365167,0.015286200626595857,0.026371426728818082,sample comment 2277,0.191067391345852
Sample comment 2278,0.2441909489684373,0.2441909489684373,0.12594692437866842,0.2267000015138212,0.019324107089889454,0.05868185687769286,0.0599543870343722,0.04551453371300201,sample comment 2278,0.2441909489684373
Sample comment 2279,0.2243767218964541,0.2243767218964541,0.18132009995662393,0.12389046401257033,0.00011477081376252798,0.14278567441217235,0.06721261064842561,0.016759814725229777,sample comment 2279,0.2243767218964541
Sample comment 2280,0.2435310233124996,0.2435310233124996,0.051349682895452504,0.1360853390181073,0.06939078741316546,0.14823493004437996,0.029547435946327073,0.046653465452760855,sample comment 2280,0.2435310233124996
Sample comment 2281,0.230486371096053,0.230486371096053,0.09914704363458743,0.004285216123228041,0.03732250736674449,0.2280125021513967,0.032244083648899254,0.06676447209258274,sample comment 2281,0.230486371096053
Sample comment 2282,0.23933687805458492,0.23933687805458492,0.13662326339206868,0.14187404133054732,0.05566099694982269,0.14726671123718868,0.0568295560454955,0.06550792185703305,sample comment 2282,0.23933687805458492
Sample comment 2283,0.05183167176428644,0.05183167176428644,0.03694316685629045,0.0022050999465954902,0.002006715830887539,0.005500038033864544,0.012133797533184646,0.0037764242548454187,sample comment 2283,0.05183167176428644
Sample comment 2284,0.3035759736045003,0.3035759736045003,0.17552902611087884,0.029788214271396406,0.08517045827320581,0.10227358746057431,0.12112750479247103,0.08912271922186218,sample comment 2284,0.3035759736045003
Sample comment 2285,0.09047692577700457,0.09047692577700457,0.08797436808323228,0.05504461929612889,0.01417337702222993,0.046955159044486224,0.013985864356859931,0.01272169092753308,sample comment 2285,0.09047692577700457
Sample comment 2286,0.23802989713632333,0.23802989713632333,0.2053674135386204,0.12349768846312452,0.024812448907102207,0.15223770328031513,0.04245285513256292,0.005815608381399793,sample comment 2286,0.23802989713632333
Sample comment 2287,0.20294099273869987,0.20294099273869987,0.11562527164339632,0.14359179579832104,0.02613937239982288,0.01854104166779576,0.07812187168080498,0.026319464226689127,sample comment 2287,0.20294099273869987
Sample comment 2288,0.12995604594329738,0.12995604594329738,0.10299500416868647,0.01937617282371359,0.03827136194013127,0.09576478857762535,0.024552421641230143,0.023835370547583664,sample comment 2288,0.12995604594329738
Sample comment 2289,0.25857067434569486,0.25857067434569486,0.1429108969513517,0.22610422635304375,0.05624358203544327,0.06452693033964492,0.09188837867674333,0.044467122724041595,sample comment 2289,0.25857067434569486
Sample comment 2290,0.06234465533757285,0.06234465533757285,0.04831652493260177,0.05865088741812923,0.005654034999326691,0.053686177756154335,0.012191949795497117,0.0030658084564250346,sample comment 2290,0.06234465533757285
Sample comment 2291,0.2532970014853877,0.2532970014853877,0.0506207114814466,0.10126245408697714,0.012732954879488223,0.049147204087456715,0.039655232678961046,0.07308529964194242,sample comment 2291,0.2532970014853877
Sample comment 2292,0.07247053293495341,0.07247053293495341,0.0330066784721061,0.03393796499182422,0.008930061145234404,0.01688505821761292,0.011207776407814639,0.011477079685817848,sample comment 2292,0.07247053293495341
Sample comment 2293,0.3650393289186183,0.3650393289186183,0.21102625687745072,0.35111140099193255,0.04219324525257135,0.32897945332416884,0.11982672189913322,0.06983176275657185,sample comment 2293,0.3650393289186183
Sample comment 2294,0.10298018918282584,0.10298018918282584,0.058001872688475314,0.03399075347398069,0.013279871413470264,0.06283676189212169,0.037437474733357366,0.014136104684795113,sample comment 2294,0.10298018918282584
Sample comment 2295,0.17352317202734555,0.17352317202734555,0.12426185841923418,0.008745185120293097,0.025005118188808732,0.02571945008817563,0.030069388702966823,0.039038414950936344,sample comment 2295,0.17352317202734555
Sample comment 2296,0.0675175158073411,0.0675175158073411,0.0046965983056213596,0.03945302558093148,0.012305751706832886,0.004196343722629835,0.010865224394739506,0.008385689295275826,sample comment 2296,0.0675175158073411
Sample comment 2297,0.43704382247644474,0.43704382247644474,0.34855273968885353,0.07084889235640784,0.08117407589602395,0.22096690993765822,0.05333186982924918,0.09538935817699687,sample comment 2297,0.43704382247644474
Sample comment 2298,0.02984620620749284,0.02984620620749284,0.02903047327893467,0.018783720871322823,0.007829614836101057,3.2578358455110604e-05,0.006330209529467903,0.0019219245007584622,sample comment 2298,0.02984620620749284
Sample comment 2299,0.24496117005910378,0.24496117005910378,0.1641503048567344,0.11996220142135035,0.03212071954251528,0.07110160625859299,0.03748822198767631,0.0257059041002896,sample comment 2299,0.24496117005910378
Sample comment 2300,0.08630444571670629,0.08630444571670629,0.04714795211700328,0.03712818089664848,0.003946949592684013,0.035473467064419555,0.02726294483928427,0.023033480295780926,sample comment 2300,0.08630444571670629
Sample comment 2301,0.13702780462771794,0.13702780462771794,0.04319818573806746,0.026840075672145126,0.03189003387477787,0.08887652494186422,0.03353536573040228,0.027459246076328533,sample comment 2301,0.13702780462771794
Sample comment 2302,0.23638568846935984,0.23638568846935984,0.18718244774311657,0.06786726882785317,0.05462893034403598,0.10405331150416193,0.06336769328228624,0.0323176618216688,sample comment 2302,0.23638568846935984
Sample comment 2303,0.17374041162304923,0.17374041162304923,0.138843675086187,0.027355659518300175,0.009721124351295057,0.16999356482193445,0.04984687823065945,0.013055906089786176,sample comment 2303,0.17374041162304923
Sample comment 2304,0.15970649898520736,0.15970649898520736,0.132831269084553,0.033778976678171306,0.030674150313764813,0.00642672661415893,0.004404105530004337,0.03418647129736643,sample comment 2304,0.15970649898520736
Sample comment 2305,0.20767567935271847,0.20767567935271847,0.009312268183201553,0.1482487540558513,0.0579219796801534,0.1489390560580356,0.048051769664123355,0.014331418054753409,sample comment 2305,0.20767567935271847
Sample comment 2306,0.2702076660761676,0.2702076660761676,0.20371943399574616,0.21060812540287008,0.05209475451258152,0.2535714706142982,0.10616982714736378,0.076756711789788,sample comment 2306,0.2702076660761676
Sample comment 2307,0.19380871297600785,0.19380871297600785,0.052616031850144344,0.0011024272813484081,0.007989369030075065,0.08512649967128522,0.011360024124949486,0.05242506778081647,sample comment 2307,0.19380871297600785
Sample comment 2308,0.30888999359520464,0.30888999359520464,0.30813252169689714,0.30156005358174015,0.03800625593479385,0.07732395140270729,0.0937061275454213,0.02773272057687661,sample comment 2308,0.30888999359520464
Sample comment 2309,0.13336870969691839,0.13336870969691839,0.06775494756620229,0.07522312559108403,0.03773433182897638,0.03555577483019782,0.0499699607446819,0.03220289851311709,sample comment 2309,0.13336870969691839
Sample comment 2310,0.2379447401712482,0.2379447401712482,0.045089331124357535,0.20614138785300726,0.0517629320215799,0.05073083766495135,0.058543292449617194,0.03194739937039916,sample comment 2310,0.2379447401712482
Sample comment 2311,0.2766846722994731,0.2766846722994731,0.1292002038105565,0.1632739913571237,0.003893485435515969,0.1112529006047758,0.02851644154162655,0.0025441645936847626,sample comment 2311,0.2766846722994731
Sample comment 2312,0.2753510313326926,0.2753510313326926,0.02761687328313527,0.08203821258677645,0.06592031882842939,0.10035439500953716,0.017611161225724394,0.033382142210089435,sample comment 2312,0.2753510313326926
Sample comment 2313,0.12710613069406357,0.12710613069406357,0.001236218355539736,0.08565547401582263,0.027164650773198264,0.07992939235016724,0.017384570770525864,0.020194807139135556,sample comment 2313,0.12710613069406357
Sample comment 2314,0.45140332108414194,0.45140332108414194,0.2902945679478734,0.3102217026086832,0.05020085863878262,0.3953326100834794,0.15221579179944858,0.023721225189331913,sample comment 2314,0.45140332108414194
Sample comment 2315,0.12634530760812743,0.12634530760812743,0.06381858421673596,0.05042465729680594,0.034698895430386754,0.029167263158055172,0.012986785406203889,0.013706708943412601,sample comment 2315,0.12634530760812743
Sample comment 2316,0.2581381244794329,0.2581381244794329,0.1542137527853373,0.0018292874160518455,0.002643068827679046,0.038071380171656594,0.019367913264807416,0.059445528204301525,sample comment 2316,0.2581381244794329
Sample comment 2317,0.2823839902630803,0.2823839902630803,0.18858014382872665,0.24409430940750473,0.08102848465420895,0.035479000456760175,0.01090987499672154,0.06806085236429106,sample comment 2317,0.2823839902630803
Sample comment 2318,0.1542663331169816,0.1542663331169816,0.04715367564444126,0.036774886596069145,0.022591311450717574,0.03334525837403638,0.029847672788093783,0.04427165335011452,sample comment 2318,0.1542663331169816
Sample comment 2319,0.08684739469192013,0.08684739469192013,0.0822475908536582,0.05933395339111145,0.005506992702035289,0.0034503734630391327,0.0051135825255062975,0.025156570281570742,sample comment 2319,0.08684739469192013
Sample comment 2320,0.3321031750091906,0.3321031750091906,0.008017228729516235,0.08298094080059125,0.04346592391833528,0.2094345730192682,0.022785092453523614,0.07617299062264664,sample comment 2320,0.3321031750091906
Sample comment 2321,0.35746063107357146,0.35746063107357146,0.10485333109975797,0.28431817136717136,0.043128028394912345,0.23783629943350318,0.13359094037686262,0.0022119626689687615,sample comment 2321,0.35746063107357146
Sample comment 2322,0.04180751488887584,0.04180751488887584,0.008045672511438798,0.01774713849831837,0.010460797304749013,0.020053692889128123,0.009805743655299353,0.010958842400397508,sample comment 2322,0.04180751488887584
Sample comment 2323,0.4111225976401228,0.4111225976401228,0.1465562292575616,0.4028221038836121,0.12126701112210352,0.09177486881346729,0.01092695435516575,0.03341459897959099,sample comment 2323,0.4111225976401228
Sample comment 2324,0.14504990309070936,0.14504990309070936,0.04791694711334242,0.1232901745027618,0.004067732526429395,0.006073921028017422,0.029244681986158767,0.0025961999136841496,sample comment 2324,0.14504990309070936
Sample comment 2325,0.30082637438045884,0.30082637438045884,0.0909594847308286,0.013513137355461578,0.0502401627772239,0.2511459486970417,0.049271563495240964,0.05570947912224795,sample comment 2325,0.30082637438045884
Sample comment 2326,0.18374560441083038,0.18374560441083038,0.09222063725763223,0.13706812198544643,0.027259517616377852,0.02351175020338033,0.041887342296542465,0.027128237365249264,sample comment 2326,0.18374560441083038
Sample comment 2327,0.30485080599416764,0.30485080599416764,0.13893028010160222,0.15705515965000108,0.04751916308583784,0.2897262869094977,0.07918810235720723,0.025374896556092808,sample comment 2327,0.30485080599416764
Sample comment 2328,0.41374868802160375,0.41374868802160375,0.07353810078866599,0.013899137908107886,0.04193463590219999,0.1768867305494742,0.010228569215511485,0.10115750006585106,sample comment 2328,0.41374868802160375
Sample comment 2329,0.2758225396217956,0.2758225396217956,0.13303365281232635,0.0521661340002524,0.07756675464885512,0.0028419095282455602,0.045523922669081236,0.07668537716437902,sample comment 2329,0.2758225396217956
Sample comment 2330,0.10664048795261465,0.10664048795261465,0.019744666283542985,0.04975436789648137,0.02675641394833525,0.09305640613798696,0.0021012755145827094,0.005147643784782211,sample comment 2330,0.10664048795261465
Sample comment 2331,0.39409322061318997,0.39409322061318997,0.28243552469449473,0.0395890376787955,0.07384016328693614,0.04453750949294255,0.04020313136730964,0.021029283246603723,sample comment 2331,0.39409322061318997
Sample comment 2332,0.3132053235756148,0.3132053235756148,0.31012739391685423,0.13212151025749147,0.009120789100210339,0.037762857968620625,0.0731514478166022,0.09199492478691142,sample comment 2332,0.3132053235756148
Sample comment 2333,0.2453576288763194,0.2453576288763194,0.12268062010245472,0.17111865673102775,0.027059214559672667,0.21196102859747948,0.0028737644547710147,0.032369850047064566,sample comment 2333,0.2453576288763194
Sample comment 2334,0.46552858509130124,0.46552858509130124,0.22556617328047213,0.3197762304614922,0.10803207894770028,0.3434797117400496,0.06360667000941544,0.13958183635116295,sample comment 2334,0.46552858509130124
Sample comment 2335,0.10513838160013363,0.10513838160013363,0.047558805769533016,0.08945166970292401,0.02455072461419209,0.08949863976879527,0.011437252370525404,0.018718665741306883,sample comment 2335,0.10513838160013363
Sample comment 2336,0.13033085189783636,0.13033085189783636,0.08702161809348297,0.08444973985771136,0.031680111003203656,0.018188270499035028,0.040844654080078674,0.03907096827242503,sample comment 2336,0.13033085189783636
Sample comment 2337,0.1953371627657169,0.1953371627657169,0.1426938301958254,0.14145888272158774,0.03700652484946725,0.155542759188384,0.03506410588680345,0.007105548229676821,sample comment 2337,0.1953371627657169
Sample comment 2338,0.03424781083403098,0.03424781083403098,0.013109739644059173,0.027699667285282063,0.005576115887489671,0.0003356465925084659,0.006436448910845098,0.002994474268747969,sample comment 2338,0.03424781083403098
Sample comment 2339,0.09015394081754859,0.09015394081754859,0.016014605854927106,0.04789922167253961,0.0011789316521153643,0.045003361920819364,0.004524216471824158,0.02266190616660257,sample comment 2339,0.09015394081754859
Sample comment 2340,0.14183038001993392,0.14183038001993392,0.040824498152131974,0.03415265763706403,0.005456847523054257,0.10729677080255355,0.03918811161905597,0.025949731419472283,sample comment 2340,0.14183038001993392
Sample comment 2341,0.21158501228980964,0.21158501228980964,0.08072403072379228,0.03720525780850212,0.04588734183766733,0.14974329613346124,0.016981814396317848,0.010060189617997808,sample comment 2341,0.21158501228980964
Sample comment 2342,0.160259454011197,0.160259454011197,0.11443307072638753,0.1395211809255064,0.008778952770771349,0.1100040674345052,0.022600566568319463,0.04714162459034076,sample comment 2342,0.160259454011197
Sample comment 2343,0.0658483965258768,0.0658483965258768,0.048218099594370886,0.030336291294775577,0.013371547773003038,0.035442204614046416,0.016588557229484085,0.01178759995051411,sample comment 2343,0.0658483965258768
Sample comment 2344,0.06251561198114089,0.06251561198114089,0.027889965530768626,0.0484128220752181,0.006890351833417478,0.01015910928113059,0.006288219615072451,0.004027258894321145,sample comment 2344,0.06251561198114089
Sample comment 2345,0.09358540480157998,0.09358540480157998,0.08326626652670562,0.09204314612880662,0.01880624469907193,0.08084024784163951,0.019014056168194626,0.026240060904153997,sample comment 2345,0.09358540480157998
Sample comment 2346,0.29651114366500936,0.29651114366500936,0.10518886151276058,0.26508256796469354,0.0049767568894997566,0.1753803774747722,0.044178266589899116,0.034397594007225724,sample comment 2346,0.29651114366500936
Sample comment 2347,0.03642788991594912,0.03642788991594912,0.01288155864008338,0.0037442617406323346,0.005935347863126685,0.010995077292159736,0.00962873560021952,0.0034883777504970364,sample comment 2347,0.03642788991594912
Sample comment 2348,0.1175009603653232,0.1175009603653232,0.002847940591235259,0.06359512218359095,0.030680229232864103,0.09077561770855892,0.03294288340467404,0.004916169255721407,sample comment 2348,0.1175009603653232
Sample comment 2349,0.27569278423317567,0.27569278423317567,0.07636408414441483,0.06675754645842032,0.07192023122045116,0.17241778286484966,0.00015959530193347652,0.029206734363778502,sample comment 2349,0.27569278423317567
Sample comment 2350,0.44141414527505585,0.44141414527505585,0.3598504579865884,0.04692005499458052,0.06453753392023667,0.28003192406574334,0.018306378702398984,0.068808576578034,sample comment 2350,0.44141414527505585
Sample comment 2351,0.3355216287265236,0.3355216287265236,0.19108666271251265,0.32986017432109116,0.021892100081016105,0.3307920578441776,0.09587094806362803,0.08315052043921284,sample comment 2351,0.3355216287265236
Sample comment 2352,0.17724423965237798,0.17724423965237798,0.17392793965127018,0.01865904386663995,0.029903200863772645,0.001075982924850544,0.05052756953721819,0.010485380647346308,sample comment 2352,0.17724423965237798
Sample comment 2353,0.18137419584744158,0.18137419584744158,0.041686863037371874,0.001535227664153218,0.05269364009043848,0.107399932022581,0.052228487056056185,0.03544322965709356,sample comment 2353,0.18137419584744158
Sample comment 2354,0.2892061632297915,0.2892061632297915,0.16454764556014434,0.16163186271107582,0.010331030601328521,0.009959094658568238,0.09234171330952433,0.06298237284181042,sample comment 2354,0.2892061632297915
Sample comment 2355,0.18738561542281457,0.18738561542281457,0.09140726327427125,0.04430912318306235,0.035011136170195446,0.021626968220682483,0.009537416093121906,0.00404122703171921,sample comment 2355,0.18738561542281457
Sample comment 2356,0.09936763943792787,0.09936763943792787,0.07356469393879796,0.04588031645261562,0.02934393927999678,0.04533709174963035,0.0044695831809687895,0.029591327703406587,sample comment 2356,0.09936763943792787
Sample comment 2357,0.20687379289575258,0.20687379289575258,0.1155830676432135,0.04966954872183594,0.034559844871973035,0.15640922990156597,0.022053560349878258,0.023796245548200128,sample comment 2357,0.20687379289575258
Sample comment 2358,0.3185350786919272,0.3185350786919272,0.05416685601698384,0.023437695831339988,0.011408350138842152,0.051289987317011065,0.06792221090694005,0.09278086582078357,sample comment 2358,0.3185350786919272
Sample comment 2359,0.23160958388900574,0.23160958388900574,0.04195667999831284,0.21133795175158485,0.003906843507657033,0.21961671166978744,0.018602720977810377,0.021033443247268867,sample comment 2359,0.23160958388900574
Sample comment 2360,0.012999605507342938,0.012999605507342938,0.007883305149666559,0.00937902570197894,0.0003432100609647273,0.008161313910516789,0.0023599472244795667,0.0034544463654957638,sample comment 2360,0.012999605507342938
Sample comment 2361,0.4686983118018128,0.4686983118018128,0.1762879484040636,0.14251406670978503,0.0356977750272995,0.023279638605090056,0.15687263723949488,0.009041405692505123,sample comment 2361,0.4686983118018128
Sample comment 2362,0.23536973232976707,0.23536973232976707,0.13522092978629685,0.06756443654575706,0.04681145791060234,0.11825027597436055,0.03151539208675355,0.05835997222728838,sample comment 2362,0.23536973232976707
Sample comment 2363,0.06755202845700212,0.06755202845700212,0.036266405351687354,0.014520474029902641,0.018559085345928417,0.01279973268871433,0.001308434867567689,0.006636723522808872,sample comment 2363,0.06755202845700212
Sample comment 2364,0.20887791966465133,0.20887791966465133,0.019294228745627154,0.012690112648214404,0.03786070732483921,0.20180036759635,0.04200295247422128,0.0032281179675769617,sample comment 2364,0.20887791966465133
Sample comment 2365,0.13684116355742237,0.13684116355742237,0.12382657003075298,0.070550370083944,0.027543285112303296,0.009192009160165979,0.002962089432282245,0.02407587969448729,sample comment 2365,0.13684116355742237
Sample comment 2366,0.14047257756546308,0.14047257756546308,0.010655376808711026,0.028369486985568848,0.02771709389656694,0.06229978236065083,0.016334140848313083,0.017641973044568594,sample comment 2366,0.14047257756546308
Sample comment 2367,0.292641063083665,0.292641063083665,0.1573135394011408,0.20434742854660154,0.05536510999837005,0.2755633318164839,0.09313113662320893,0.048907067776406445,sample comment 2367,0.292641063083665
Sample comment 2368,0.2407824088091003,0.2407824088091003,0.2310875999377737,0.14578237545082068,0.038061874352318496,0.004259903865575506,0.006944075017149687,0.011276201207481644,sample comment 2368,0.2407824088091003
Sample comment 2369,0.19651209355769214,0.19651209355769214,0.1052646718058001,0.11711546162647592,0.02782476847823464,0.054578708521140815,0.07489667897395984,0.005094133466107798,sample comment 2369,0.19651209355769214
Sample comment 2370,0.14211505251574683,0.14211505251574683,0.01008037250654401,0.06104487400254428,0.03162190847849688,0.03828078950720449,0.03196723990726495,0.01188012233307932,sample comment 2370,0.14211505251574683
Sample comment 2371,0.29227793371903127,0.29227793371903127,0.06959302080441258,0.05646339484136557,0.08365760403982153,0.059249587958698335,0.09448390560428664,0.032352555134077456,sample comment 2371,0.29227793371903127
Sample comment 2372,0.4724471891767925,0.4724471891767925,0.3341175560668782,0.35651165637981025,0.07985333232436366,0.35706412360108297,0.16248019252088144,0.06889630789995883,sample comment 2372,0.4724471891767925
Sample comment 2373,0.14855190800961554,0.14855190800961554,0.05282755864736894,0.030926134220095373,0.020334384290395614,0.03091145207453623,0.029615333673959,0.04026535588588314,sample comment 2373,0.14855190800961554
Sample comment 2374,0.28025995801269826,0.28025995801269826,0.16865684542931902,0.008900997058899036,0.053231367547568346,0.2666384710150938,0.008874936091686495,0.048971739200892296,sample comment 2374,0.28025995801269826
Sample comment 2375,0.06893177867376288,0.06893177867376288,0.0036328491197435402,0.05190997523407272,9.263349348105454e-05,0.021157626758161213,0.013895506109444523,0.007796644299341253,sample comment 2375,0.06893177867376288
Sample comment 2376,0.3297298700382789,0.3297298700382789,0.1722612089559038,0.29153533857904923,0.09109066926316696,0.13493812347313325,0.03738422656704751,0.009720292062633253,sample comment 2376,0.3297298700382789
Sample comment 2377,0.2619401205332692,0.2619401205332692,0.02956880102201024,0.03759355812431692,0.0364992546666592,0.24917441610485322,0.03780158900201497,0.06895448266462047,sample comment 2377,0.2619401205332692
Sample comment 2378,0.27601981783437846,0.27601981783437846,0.000915476145651394,0.05242490418085366,0.018191441505453813,0.2622094665836424,0.016968998002366394,0.0030607023523828727,sample comment 2378,0.27601981783437846
Sample comment 2379,0.2601366279981401,0.2601366279981401,0.14009539534210114,0.24192555067253635,0.05659213691433923,0.06882151946289983,0.09660649324343556,0.052087925169696424,sample comment 2379,0.2601366279981401
Sample comment 2380,0.4738316995670105,0.4738316995670105,0.3406749217273904,0.3904788338669829,0.1035994439808988,0.10856179241887699,0.18131359772056294,0.0035899235663820967,sample comment 2380,0.4738316995670105
Sample comment 2381,0.08939994003110015,0.08939994003110015,0.0557064293430406,0.07890017306984377,0.02654346038307418,0.07224316056430971,0.01676000410666858,0.01940973968450829,sample comment 2381,0.08939994003110015
Sample comment 2382,0.11605603922083568,0.11605603922083568,0.04485519387588468,0.06105601890355449,0.023531107181293063,0.08435905243703283,0.016560559365614822,0.019891549656673464,sample comment 2382,0.11605603922083568
Sample comment 2383,0.1336806874643121,0.1336806874643121,0.0032380588517297772,0.04636873332328625,0.03235385757467723,0.10660058025618,0.026451940308874485,0.018952362964869192,sample comment 2383,0.1336806874643121
Sample comment 2384,0.04615006225722454,0.04615006225722454,0.021947103060259605,0.01550877670607029,0.009343582298388744,0.029460057650766185,0.007030239832088617,0.00010069456440979254,sample comment 2384,0.04615006225722454
Sample comment 2385,0.3800185991867249,0.3800185991867249,0.2458853436607326,0.2872056690197419,0.036658460882367384,0.18608487241707322,0.1437551632624222,0.10779724199044134,sample comment 2385,0.3800185991867249
Sample comment 2386,0.3443774405216981,0.3443774405216981,0.16447933869553905,0.2667915683617801,0.07935872959993594,0.17130465778684742,0.1095988249454772,0.02696892055715833,sample comment 2386,0.3443774405216981
